patch path, patch vulnerability report, original contract vulnerability report
time_manipulation/governmental_survey/governmental_survey.bin,time_manipulation/governmental_survey/governmental_survey.patch.metadata.json,time_manipulation/governmental_survey/governmental_survey.metadata.json
time_manipulation/timed_crowdsale/timed_crowdsale.bin,time_manipulation/timed_crowdsale/timed_crowdsale.patch.metadata.json,time_manipulation/timed_crowdsale/timed_crowdsale.metadata.json
short_addresses/short_address_example/short_address_example.bin,short_addresses/short_address_example/short_address_example.patch.metadata.json,short_addresses/short_address_example/short_address_example.metadata.json
front_running/ERC20/ERC20.bin,front_running/ERC20/ERC20.patch.metadata.json,front_running/ERC20/ERC20.metadata.json
front_running/odds_and_evens/odds_and_evens.bin,front_running/odds_and_evens/odds_and_evens.patch.metadata.json,front_running/odds_and_evens/odds_and_evens.metadata.json
front_running/FindThisHash/FindThisHash.bin,front_running/FindThisHash/FindThisHash.patch.metadata.json,front_running/FindThisHash/FindThisHash.metadata.json
front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal.bin,front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal.patch.metadata.json,front_running/eth_tx_order_dependence_minimal/eth_tx_order_dependence_minimal.metadata.json
other/crypto_roulette/crypto_roulette.bin,other/crypto_roulette/crypto_roulette.patch.metadata.json,other/crypto_roulette/crypto_roulette.metadata.json
other/open_address_lottery/open_address_lottery.bin,other/open_address_lottery/open_address_lottery.patch.metadata.json,other/open_address_lottery/open_address_lottery.metadata.json
other/name_registrar/name_registrar.bin,other/name_registrar/name_registrar.patch.metadata.json,other/name_registrar/name_registrar.metadata.json
access_control/arbitrary_location_write_simple/arbitrary_location_write_simple.bin,access_control/arbitrary_location_write_simple/arbitrary_location_write_simple.patch.metadata.json,access_control/arbitrary_location_write_simple/arbitrary_location_write_simple.metadata.json
access_control/incorrect_constructor_name3/incorrect_constructor_name3.bin,access_control/incorrect_constructor_name3/incorrect_constructor_name3.patch.metadata.json,access_control/incorrect_constructor_name3/incorrect_constructor_name3.metadata.json
access_control/phishable/phishable.bin,access_control/phishable/phishable.patch.metadata.json,access_control/phishable/phishable.metadata.json
access_control/FibonacciBalance/FibonacciBalance.bin,access_control/FibonacciBalance/FibonacciBalance.patch.metadata.json,access_control/FibonacciBalance/FibonacciBalance.metadata.json
access_control/proxy/proxy.bin,access_control/proxy/proxy.patch.metadata.json,access_control/proxy/proxy.metadata.json
access_control/incorrect_constructor_name2/incorrect_constructor_name2.bin,access_control/incorrect_constructor_name2/incorrect_constructor_name2.patch.metadata.json,access_control/incorrect_constructor_name2/incorrect_constructor_name2.metadata.json
access_control/wallet_04_confused_sign/wallet_04_confused_sign.bin,access_control/wallet_04_confused_sign/wallet_04_confused_sign.patch.metadata.json,access_control/wallet_04_confused_sign/wallet_04_confused_sign.metadata.json
access_control/wallet_02_refund_nosub/wallet_02_refund_nosub.bin,access_control/wallet_02_refund_nosub/wallet_02_refund_nosub.patch.metadata.json,access_control/wallet_02_refund_nosub/wallet_02_refund_nosub.metadata.json
access_control/incorrect_constructor_name1/incorrect_constructor_name1.bin,access_control/incorrect_constructor_name1/incorrect_constructor_name1.patch.metadata.json,access_control/incorrect_constructor_name1/incorrect_constructor_name1.metadata.json
access_control/multiowned_vulnerable/multiowned_vulnerable.bin,access_control/multiowned_vulnerable/multiowned_vulnerable.patch.metadata.json,access_control/multiowned_vulnerable/multiowned_vulnerable.metadata.json
access_control/mapping_write/mapping_write.bin,access_control/mapping_write/mapping_write.patch.metadata.json,access_control/mapping_write/mapping_write.metadata.json
access_control/wallet_03_wrong_constructor/wallet_03_wrong_constructor.bin,access_control/wallet_03_wrong_constructor/wallet_03_wrong_constructor.patch.metadata.json,access_control/wallet_03_wrong_constructor/wallet_03_wrong_constructor.metadata.json
access_control/mycontract/mycontract.bin,access_control/mycontract/mycontract.patch.metadata.json,access_control/mycontract/mycontract.metadata.json
access_control/unprotected0/unprotected0.bin,access_control/unprotected0/unprotected0.patch.metadata.json,access_control/unprotected0/unprotected0.metadata.json
