patch path, patch vulnerability report, original contract vulnerability report
access_control/phishable/phishable.bin,access_control/phishable/phishable.patch.bugs.json,access_control/phishable/phishable.bugs.json
access_control/FibonacciBalance/FibonacciBalance.bin,access_control/FibonacciBalance/FibonacciBalance.patch.bugs.json,access_control/FibonacciBalance/FibonacciBalance.bugs.json
access_control/proxy/proxy.bin,access_control/proxy/proxy.patch.bugs.json,access_control/proxy/proxy.bugs.json
access_control/incorrect_constructor_name2/incorrect_constructor_name2.bin,access_control/incorrect_constructor_name2/incorrect_constructor_name2.patch.bugs.json,access_control/incorrect_constructor_name2/incorrect_constructor_name2.bugs.json
access_control/wallet_04_confused_sign/wallet_04_confused_sign.bin,access_control/wallet_04_confused_sign/wallet_04_confused_sign.patch.bugs.json,access_control/wallet_04_confused_sign/wallet_04_confused_sign.bugs.json
access_control/rubixi/rubixi.bin,access_control/rubixi/rubixi.patch.bugs.json,access_control/rubixi/rubixi.bugs.json
access_control/simple_suicide/simple_suicide.bin,access_control/simple_suicide/simple_suicide.patch.bugs.json,access_control/simple_suicide/simple_suicide.bugs.json
access_control/incorrect_constructor_name1/incorrect_constructor_name1.bin,access_control/incorrect_constructor_name1/incorrect_constructor_name1.patch.bugs.json,access_control/incorrect_constructor_name1/incorrect_constructor_name1.bugs.json
access_control/mapping_write/mapping_write.bin,access_control/mapping_write/mapping_write.patch.bugs.json,access_control/mapping_write/mapping_write.bugs.json
access_control/wallet_03_wrong_constructor/wallet_03_wrong_constructor.bin,access_control/wallet_03_wrong_constructor/wallet_03_wrong_constructor.patch.bugs.json,access_control/wallet_03_wrong_constructor/wallet_03_wrong_constructor.bugs.json
access_control/mycontract/mycontract.bin,access_control/mycontract/mycontract.patch.bugs.json,access_control/mycontract/mycontract.bugs.json
