mythril.mythril.mythril_config [INFO]: Creating mythril data directory 
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 1037
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MUL at 1019
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 170
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 883
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 806
mythril.laser.ethereum.instructions [DEBUG]: Pruned unreachable states.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 56
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 292
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 244
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 247
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 223
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 1037
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MUL at 1019
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 170
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 883
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 806
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 56
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 292
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 244
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 247
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 223
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 1037
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MUL at 1019
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 170
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 883
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 806
mythril.laser.ethereum.instructions [DEBUG]: Pruned unreachable states.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 56
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 292
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 244
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 247
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 223
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 1037
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MUL at 1019
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 170
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 883
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 806
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 293
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 245
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 248
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 224
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1038
mythril.laser.ethereum.instructions [DEBUG]: Evaluating OR at 1020
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 171
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 884
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 807
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 293
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 245
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 248
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 224
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1038
mythril.laser.ethereum.instructions [DEBUG]: Evaluating OR at 1020
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 171
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 884
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 807
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 293
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 245
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 248
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 224
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1038
mythril.laser.ethereum.instructions [DEBUG]: Evaluating OR at 1020
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 171
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 884
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 807
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 293
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 245
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 248
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 224
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1038
mythril.laser.ethereum.instructions [DEBUG]: Evaluating OR at 1020
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 171
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 884
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 807
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 810
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 58
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 294
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 246
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 2 from sender_2 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 249
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 225
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 1039
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1021
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 172
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 885
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 808
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 58
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 294
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 246
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 3 from sender_3 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 249
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 225
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 1039
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1021
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 172
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 885
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 808
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 58
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 294
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 246
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 4 from sender_4 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 249
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 225
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 1039
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1021
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 172
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 885
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 808
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 58
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 294
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 246
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 5 from sender_5 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 249
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 225
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 1039
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1021
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 172
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 885
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 808
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH7 at 811
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 59
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1153
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 250
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 226
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 1040
mythril.analysis.module.base [DEBUG]: Entering analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Exiting analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: StateChangeAfterCall
mythril.analysis.module.base [DEBUG]: Exiting analysis module: StateChangeAfterCall
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SSTORE at 1022
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 173
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 886
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 809
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 2 from sender_2 to                                        0x0.
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 59
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1153
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 250
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 226
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 1040
mythril.analysis.module.base [DEBUG]: Entering analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Exiting analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: StateChangeAfterCall
mythril.analysis.module.base [DEBUG]: Exiting analysis module: StateChangeAfterCall
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SSTORE at 1022
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 173
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 886
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 809
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 3 from sender_3 to                                        0x0.
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 59
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1153
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 250
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 226
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 1040
mythril.analysis.module.base [DEBUG]: Entering analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Exiting analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: StateChangeAfterCall
mythril.analysis.module.base [DEBUG]: Exiting analysis module: StateChangeAfterCall
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SSTORE at 1022
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 173
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 886
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 809
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 4 from sender_4 to                                        0x0.
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 59
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1153
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 250
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 226
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 1040
mythril.analysis.module.base [DEBUG]: Entering analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Exiting analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: StateChangeAfterCall
mythril.analysis.module.base [DEBUG]: Exiting analysis module: StateChangeAfterCall
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SSTORE at 1022
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 173
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 886
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 809
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 5 from sender_5 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 812
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 60
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 297
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH7 at 1154
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 251
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 227
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1041
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 1023
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 174
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 887
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 60
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 297
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH7 at 1154
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 251
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 227
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1041
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 1023
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 174
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 887
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 60
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 297
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH7 at 1154
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 251
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 227
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1041
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 1023
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 174
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 887
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 60
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 297
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH7 at 1154
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 251
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 227
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1041
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 1023
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 174
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 887
mythril.laser.ethereum.instructions [DEBUG]: Evaluating LT at 813
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 61
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 298
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 1155
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATASIZE at 252
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP3 at 228
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 1042
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 1024
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 175
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 888
mythril.laser.ethereum.instructions [DEBUG]: Pruned unreachable states.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 61
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 298
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 1155
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATASIZE at 252
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP3 at 228
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 1042
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 1024
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 175
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 888
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 61
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 298
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 1155
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATASIZE at 252
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP3 at 228
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 1042
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 1024
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 175
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 888
mythril.laser.ethereum.instructions [DEBUG]: Pruned unreachable states.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 61
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 298
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 1155
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATASIZE at 252
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP3 at 228
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 1042
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 1024
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 175
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 888
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 814
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 62
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 299
mythril.laser.ethereum.instructions [DEBUG]: Evaluating LT at 1156
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 253
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 229
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1043
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 183
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 176
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 889
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 62
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 299
mythril.laser.ethereum.instructions [DEBUG]: Evaluating LT at 1156
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 253
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 229
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1043
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 183
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 176
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 889
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 62
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 299
mythril.laser.ethereum.instructions [DEBUG]: Evaluating LT at 1156
